id,title,genre,original_language,overview,popularity,release_date,vote_average,vote_count
9920,Ultraviolet,"Science Fiction,Action,Thriller",en,"In the late 21st century, a subculture of humans have emerged who have been modified genetically by a vampire-like disease, giving them enhanced speed, incredible stamina and acute intelligence. As they are set apart from ""normal"" and ""healthy"" humans, the world is pushed to the brink of worldwide civil war  aimed at the destruction of the ""diseased"" population. In the middle of this crossed-fire is - an infected woman - Ultraviolet, who finds herself protecting a nine-year-old boy who has been marked for death by the human government as he is believed to be a threat to humans.",11.585,2006-03-03,5.2,1298
13536,City by the Sea,"Crime,Drama,Mystery",en,"Vincent LaMarca is a dedicated and well-respected New York City police detective who has gone to great lengths to distance himself from his past, but then makes the terrible discovery that his own son has fallen into a life of crime.",8.071,2002-09-06,5.8,273
270343,Love at First Fight,"Comedy,Romance",fr,"Arnaud, facing an uncertain future and a dearth of choices in a small French coastal town, meets and falls for the apocalyptic-minded Madeleine, who joins an army boot camp to learn military and survival skills to prepare for the upcoming environmental collapse. Intrigued and excited by Madeleine’s wild ideas, Arnaud signs up for the boot camp himself. They soon realize that the boot camp is harder than they’d imagined, but the experience nonetheless cements them together as the couple continues to explore their young love.",5.471,2014-08-20,6.5,378
206408,Chinese Puzzle,"Comedy,Drama,Romance",fr,"Xavier is a 40-year-old father of two who still finds life very complicated. When the mother of his children moves to New York, he can't bear them growing up far away from him and so he decides to move there as well.",8.779,2013-12-04,6.6,569
9383,Hollow Man,"Action,Science Fiction,Thriller",en,"Cocky researcher Sebastian Caine is working on a project to make living creatures invisible. Determined to achieve the ultimate breakthrough, Caine pushes his team to move to the next phase — using himself as the subject. The test is a success, but when the process can't be reversed and Caine seems doomed to future without flesh, he starts to turn increasingly dangerous.",23.8,2000-08-04,5.9,2068
152780,The Past,"Drama,Mystery",fr,"After four years apart, Ahmad returns to his wife Marie in Paris in order to progress their divorce. During his brief stay, he cannot help noticing the strained relationship between Marie and her daughter Lucie. As he attempts to improve matters between mother and daughter Ahmad unwittingly lifts the lid on a long buried secret...",7.926,2013-05-17,7.3,425
18320,The Young Victoria,"Drama,History,Romance",en,"As the only legitimate heir of England's King William, teenage Victoria gets caught up in the political machinations of her own family. Victoria's mother wants her to sign a regency order, while her Belgian uncle schemes to arrange a marriage between the future monarch and Prince Albert, the man who will become the love of her life.",14.95,2009-03-04,7.2,880
25941,Harry Brown,"Thriller,Crime,Drama,Action",en,An elderly ex-serviceman and widower looks to avenge his best friend's murder by doling out his own form of justice.,7.828,2009-11-11,6.8,787
79218,Ice Age: A Mammoth Christmas,"Animation,Family,TV Movie",en,"When Sid accidentally destroys Manny's heirloom Christmas rock and ends up on Santa's naughty list, he leads a hilarious quest to the North Pole to make things right and ends up making things much worse. Now it's up to Manny and his prehistoric posse to band together and save Christmas for the entire world!",20.056,2011-11-24,6.4,531
15906,Barbie and the Magic of Pegasus 3-D,"Animation,Family,Romance",en,"Princess Annika (Barbie) escapes the clutches of the evil wizard, explores the wonders of Cloud Kingdom, and teams up with a magnificent winged horse - who turns out to be her sister, Princess Brietta - to defeat the wizard and break the spells that imprisoned her family.",57.24,2005-10-04,7.1,568
9346,Risky Business,"Comedy,Romance,Drama",en,"Meet Joel Goodson, an industrious, college-bound 17-year-old and a responsible, trustworthy son. However, when his parents go away and leave him home alone in the wealthy Chicago suburbs with the Porsche at his disposal he quickly decides he has been good for too long and it is time to enjoy himself. After an unfortunate incident with the Porsche Joel must raise some cash, in a risky way.",13.308,1983-08-05,6.5,1005
8988,Stop-Loss,"Drama,War",en,"A veteran soldier returns from his completed tour of duty in Iraq, only to find his life turned upside down when he is arbitrarily ordered to return to field duty by the Army.",8.743,2008-03-28,6.1,206
597208,Nightmare Alley,"Crime,Drama,Thriller",en,An ambitious carnival man with a talent for manipulating people with a few well-chosen words hooks up with a female psychiatrist who is even more dangerous than he is.,184.853,2021-12-02,7.0,1834
654974,Home Sweet Home Alone,"Family,Comedy",en,"After being left at home by himself for the holidays, 10-year-old Max Mercer must work to defend his home from a married couple who tries to steal back a valuable heirloom.",102.397,2021-11-12,5.0,430
13253,Futurama: Bender's Game,"Animation,Comedy,Science Fiction,TV Movie",en,"When Leela is insulted by a group of space-rednecks (like regular rednecks, but in space) she enters the Planet Express ship in a demolition derby.  She emerges victorious, but when she brings the damaged ship home and the Professor sees the fuel gauge, he's enraged by the hit he's going to take at the Dark Matter pump.  Now the crew have to find a way to break Mom's stranglehold on starship fuel, even if they have to wade through a Lord of the Rings-inspired fantasy-land to do it!",15.254,2008-11-03,6.9,413
9772,Air Force One,"Action,Thriller",en,"Russian terrorists conspire to hijack the aircraft with the president and his family on board. The commander in chief finds himself facing an impossible predicament: give in to the terrorists and sacrifice his family, or risk everything to uphold his principles - and the integrity of the nation.",25.293,1997-07-25,6.4,2384
12710,Big Business,Comedy,en,"In the 1940s in the small town of Jupiter Hollow, two sets of identical twins are born in the same hospital on the same night. One set to a poor local family and the other to a rich family just passing through. The dizzy nurse on duty accidentally mixes the twins unbeknown to the parents. Our story flashes forward to the 1980s where the mismatched sets of twins are about to cross paths.",6.013,1988-06-10,6.4,204
37799,The Social Network,Drama,en,"The tale of a new breed of cultural insurgent: a punk genius who sparked a revolution and changed the face of human interaction for a generation, and perhaps forever.",21.97,2010-10-01,7.3,10144
1124,The Prestige,"Drama,Mystery,Science Fiction",en,"A mysterious story of two magicians whose intense rivalry leads them on a life-long battle for supremacy -- full of obsession, deceit and jealousy with dangerous and deadly consequences.",32.168,2006-10-19,8.2,13217
568124,Encanto,"Animation,Comedy,Family,Fantasy",en,"The tale of an extraordinary family, the Madrigals, who live hidden in the mountains of Colombia, in a magical house, in a vibrant town, in a wondrous, charmed place called an Encanto. The magic of the Encanto has blessed every child in the family—every child except one, Mirabel. But when she discovers that the magic surrounding the Encanto is in danger, Mirabel decides that she, the only ordinary Madrigal, might just be her exceptional family's last hope.",864.184,2021-11-24,7.7,7005
278924,Mechanic: Resurrection,"Action,Crime,Thriller",en,"Arthur Bishop thought he had put his murderous past behind him when his most formidable foe kidnaps the love of his life. Now he is forced to travel the globe to complete three impossible assassinations, and do what he does best, make them look like accidents.",49.675,2016-08-25,5.9,2777
291356,In a Valley of Violence,"Crime,Thriller,Western,Action",en,"The story of a drifter named Paul who arrives in a small town seeking revenge on the thugs who murdered his friend. Sisters Mary Anne and Ellen, who run the town's hotel, help Paul in his quest for vengeance.",13.597,2016-10-21,6.1,456
9349,Universal Soldier,"Thriller,Action,Science Fiction,Crime",en,"An American soldier who had been killed during the Vietnam War is revived 25 years later by the military as a semi-android, UniSols, a high-tech soldier of the future. After the failure of the initiative to erase all the soldier's memories, he begins to experience flashbacks that are forcing him to recall his past.",27.025,1992-07-10,6.3,1287
32613,Horror Express,Horror,en,Mysterious and unearthly deaths start to occur while Professor Saxton is transporting the frozen remains of a primitive humanoid creature he found in Manchuria back to Europe.,8.785,1972-09-30,6.4,204
10437,The Muppet Christmas Carol,"Music,Comedy,Family,Fantasy,Drama",en,"A retelling of the classic Dickens tale of Ebenezer Scrooge, miser extraordinaire. He is held accountable for his dastardly ways during night-time visitations by the Ghosts of Christmas Past, Present, and Future.",10.889,1992-12-10,7.3,703
10327,"Legally Blonde 2: Red, White & Blonde",Comedy,en,"Now a rising young lawyer, Elle Woods is about to make partner at her firm, but when she finds out her dog's relatives are being used as cosmetic test subjects, she heads to Washington D.C. to fight for animal rights.",22.974,2003-07-02,5.6,1260
10858,Nixon,"Drama,History",en,A look at President Richard M. Nixon—a man carrying the fate of the world on his shoulders while battling the self-destructive demands from within—spanning his troubled boyhood in California to the shocking Watergate scandal that would end his Presidency.,6.464,1995-12-22,6.9,266
454699,Monster Family,"Animation,Family,Fantasy,Comedy",en,"The Wishbone family are far from happy. In an attempt to reconnect as a family, they plan a fun night out. However, the plan backfires when they are cursed and all turned into Monsters.",19.153,2017-08-24,6.0,279
63310,Bullhead,"Crime,Drama",nl,A young  cattle farmer is approached by an unscrupulous veterinarian to make a shady deal with a notorious beef trader.,6.779,2011-02-02,7.2,281
61891,Anonymous,"Drama,History,Thriller",en,"Set against the backdrop of the succession of Queen Elizabeth I, and the Essex Rebellion against her, the story advances the theory that it was in fact Edward De Vere, Earl of Oxford who penned Shakespeare's plays.",11.015,2011-10-21,6.4,618
4497,Viridiana,Drama,es,"Viridiana is preparing to start her life as a nun when she is sent, somewhat unwillingly, to visit her aging uncle, Don Jaime. He supports her; but the two have met only once. Jaime thinks Viridiana resembles his dead wife. Viridiana has secretly despised this man all her life and finds her worst fears proven when Jaime grows determined to seduce his pure niece. Viridiana becomes undone as her uncle upends the plans she had made to join the convent.",8.469,1961-05-17,7.7,399
10185,The Midnight Meat Train,"Horror,Mystery,Fantasy",en,"A photographer's obsessive pursuit of dark subject matter leads him into the path of a serial killer who stalks late night commuters, ultimately butchering them in the most gruesome ways.",10.124,2008-08-07,6.1,833
601666,I Care a Lot,"Comedy,Crime,Thriller,Drama",en,A court-appointed legal guardian defrauds her older clients and traps them under her care. But her latest mark comes with some unexpected baggage.,41.113,2021-02-19,6.6,2079
22947,Up in the Air,"Drama,Romance",en,"Corporate downsizing expert Ryan Bingham spends his life in planes, airports, and hotels, but just as he’s about to reach a milestone of ten million frequent flyer miles, he meets a woman who causes him to rethink his transient life.",13.023,2009-09-05,6.8,3043
41664,Fantozzi Retires,Comedy,it,"After thirty years in the big corporation, Ugo Fantozzi retires. Suddenly, he needs things to do in everyday life and he tries a number of activities: helping Pina shopping; babysitting grand-daughter Uga; a trip to Venice; learning golf. He then fakes documents to get a new job, but in the end he becomes a hypochondriac and doesn't even take a long-awaited chance with Miss Silvani.",4.924,1988-12-22,6.1,333
19913,(500) Days of Summer,"Comedy,Drama,Romance",en,"Tom, greeting-card writer and hopeless romantic, is caught completely off-guard when his girlfriend, Summer, suddenly dumps him. He reflects on their 500 days together to try to figure out where their love affair went sour, and in doing so, Tom rediscovers his true passions in life.",62.545,2009-07-17,7.3,8498
602545,Into the Labyrinth,"Thriller,Mystery",it,"When a kidnapping victim turns up alive after fifteen years, a profiler and a private investigator try to piece together the mystery.",60.465,2019-10-30,6.4,372
981,The Philadelphia Story,"Comedy,Romance",en,"When a rich woman's ex-husband and a tabloid-type reporter turn up just before her planned remarriage, she begins to learn the truth about herself.",11.799,1940-12-05,7.7,670
71524,Ace of Aces,"Adventure,Comedy",fr,"In this action comedy the French boxer Jo Cavalier is charmed on the train to Berlin for the Olympics in Hitler's Germany by the little boy Simon Rosenblum who asks his autograph; when it turns out his adorable young fan is a Jewish orphan in danger of persecution, he risks his one shot at Olympic glory to save Simon and his family, helped only by a German officer-gentleman who became his friend in World War I, by an adventurous escape to Switzerland, Nazi troops on their heals and braving impossible odds in roller coaster-style.",6.626,1982-10-27,7.2,248
72976,Lincoln,"History,Drama",en,"The revealing story of the 16th US President's tumultuous final months in office. In a nation divided by war and the strong winds of change, Lincoln pursues a course of action designed to end the war, unite the country and abolish slavery. With the moral courage and fierce determination to succeed, his choices during this critical moment will change the fate of generations to come.",15.124,2012-11-09,6.9,3240
85889,Filth,"Crime,Drama,Comedy",en,A bigoted junkie cop suffering from bipolar disorder and drug addiction manipulates and hallucinates his way through the festive season in a bid to secure promotion and win back his wife and daughter.,12.499,2013-09-23,6.9,1424
265177,Mommy,Drama,fr,"A peculiar neighbor offers hope to a recent widow who is struggling to raise a teenager who is unpredictable and, sometimes, violent.",12.788,2014-09-19,8.3,2327
10102,La Grande Bouffe,"Drama,Comedy",fr,Four friends gather at a villa with the intention of eating themselves to death.,8.839,1973-05-16,7.1,362
595975,La Belle Époque,"Comedy,Drama",fr,"Victor, a disillusioned sexagenarian, sees his life turned upside down on the day when Antoine, a brilliant entrepreneur, offers him a new kind of attraction: mixing theatrical artifices and historical reconstruction, this company offers his clients a chance to dive back into the era of their choice. Victor then chose to relive the most memorable week of his life: the one where, 40 years earlier, he met the great love.",12.38,2019-11-06,7.4,766
13389,Righteous Kill,"Action,Crime,Drama,Thriller",en,"Two veteran New York City detectives work to identify the possible connection between a recent murder and a case they believe they solved years ago; is there a serial killer on the loose, and did they perhaps put the wrong person behind bars?",11.089,2008-09-11,5.9,1016
23367,Bandslam,"Comedy,Drama,Family,Music,Romance",en,A high school social outcast and the popular girl bond through a shared love of music.,9.136,2009-08-06,5.7,392
2061,Pusher,"Action,Crime,Drama,Thriller",da,A drug pusher grows increasingly desperate after a botched deal leaves him with a large debt to a ruthless drug lord.,7.829,1996-08-30,7.0,563
239,Some Like It Hot,"Comedy,Music,Romance,Crime",en,"Two musicians witness a mob hit and struggle to find a way out of the city before they are found by the gangsters. Their only opportunity is to join an all-girl band as they leave on a tour. To make their getaway they must first disguise themselves as women, then keep their identities secret and deal with the problems this brings - such as an attractive bandmate and a very determined suitor.",18.609,1959-03-19,8.1,2764
43949,Flipped,"Romance,Drama",en,"When Juli meets Bryce in the second grade, she knows it's true love. After spending six years trying to convince Bryce the same, she's ready to give up - until he starts to reconsider.",38.408,2010-08-06,7.9,2257
25934,"To Sir, with Love",Drama,en,Idealistic engineer-trainee and his experiences in teaching a group of rambunctious white high school students from the slums of London's East End.,9.197,1967-06-14,7.6,244
11967,Young Guns,"Western,Crime,Action,Adventure",en,"A group of young gunmen, led by Billy the Kid, become deputies to avenge the murder of the rancher who became their benefactor. But when Billy takes their authority too far, they become the hunted.",11.883,1988-02-17,6.7,723
682,The Man with the Golden Gun,"Adventure,Action,Thriller",en,"Cool government operative James Bond searches for a stolen invention that can turn the sun's heat into a destructive weapon. He soon crosses paths with the menacing Francisco Scaramanga, a hitman so skilled he has a seven-figure working fee. Bond then joins forces with the swimsuit-clad Mary Goodnight, and together they track Scaramanga to a tropical isle hideout where the killer-for-hire lures the slick spy into a deadly maze for a final duel.",20.81,1974-12-01,6.4,1576
445583,It's All About Karma,Comedy,it,"Giacomo befriends a con man, believing that he is the reincarnation of his dead father.",4.413,2017-03-09,5.7,251
481762,"Neuilly sa mère, sa mère !",Comedy,fr,"In 2008, Sami Benboudaoud discovered the hell of Neuilly-sur-Seine. Ten years later, now that everything is for the best for Sami who brilliantly completes his studies of political science, nothing will go for his cousin Charles of Chazelle.",5.508,2018-08-08,5.4,297
408381,Monolith,"Drama,Thriller",en,A mother and her son plan a surprise visit to Los Angeles to see her husband/his father. Halfway there they get into a terrible accident in the middle of nowhere and now must fight to survive.,13.929,2016-05-12,5.3,319
420950,Alone,"Science Fiction,Fantasy",fr,Five kids wake up in a world where everybody has disappeared.,6.532,2017-02-08,5.6,447
368031,Friend Request,"Horror,Thriller",en,"Enjoying college life as a popular student, Laura shares everything with her more  than 800 friends on Facebook. But one day, after accepting a friend request from a  social outcast named Marina, Laura’s life is cursed...",13.687,2016-01-07,5.5,1101
8398,The Hitcher,"Action,Horror,Crime,Thriller",en,"While driving through the New Mexico Desert during a rainy night, the college students Jim Halsey and his girlfriend Grace Andrews give a ride to the hitchhiker John Ryder. While in their car, the stranger proves to be a psychopath threatening the young couple with a knife, but Jim succeeds to throw him out of the car on the road. On the next morning, the young couple sees John in another car.",14.514,2007-01-19,5.9,740
408238,The New Adventures of Cinderella,Comedy,fr,,7.102,2017-10-18,4.8,227
21427,The Valet,Comedy,fr,"Caught by tabloid paparazzi with his mistress Elena, a famous and beautiful fashion model, billionaire Pierre Levasseur tries to avoid a divorce by inventing a preposterous lie. He uses the presence of a passerby in the photo to claim to his wife that it's not him Elena is seeing but the other man, one François Pignon. Pignon is a modest little man who works as a parking valet. To make the story convincing, Elena has to move in with Pignon.",7.685,2006-03-29,5.9,442
12720,Suicide Club,"Drama,Horror,Thriller",ja,"When 54 high school girls throw themselves in front of a subway train it appears to be only the beginning of a string of suicides around the country. Does the new all-girl group Desert have anything to do with it? Detective Kuroda tries to find the answer, which isn't as simple as he had hoped.",8.121,2001-10-29,6.6,361
7839,Wedding Daze,Comedy,en,"After losing the woman of his dreams, Anderson is convinced he'll never fall in love again. But at the urging of his best friend, he spontaneously proposes to a dissatisfied waitress named Katie and an innocent dare evolves into the kind of love that both have been looking for all along.",13.246,2006-09-09,5.4,229
8067,A Life Less Ordinary,"Fantasy,Comedy,Romance",en,"A couple of angels, O'Reilly and Jackson, are sent to Earth to make sure that their next supervised love-connection succeeds. They follow Celine, a spoiled rich girl who has just accidentally shot a suitor and, due to a misunderstanding, is kidnapped by janitor Robert. Although Celine quickly frees herself, she stays with Robert for thrills. O'Reilly and Jackson pursue, hoping to unite the prospective lovers.",9.317,1997-10-24,6.1,348
11575,The Great Race,"Comedy,Romance,Adventure,Family",en,"Professional daredevil and white-suited hero, The Great Leslie, convinces turn-of-the-century auto makers that a race from New York to Paris (westward across America, the Bering Straight and Russia) will help to promote automobile sales. Leslie's arch-rival, the mustached and black-attired Professor Fate vows to beat Leslie to the finish line in a car of Fate's own invention.",8.551,1965-07-01,7.2,236
499726,MILF,Comedy,fr,"Three childhood friends - Elise, Sonia and Cecile - leave for a summer in the South of France to help clear Cecile’s holiday house before it is put up for sale. There, they soon become the prime targets of three horny young men, for whom these single forty-year-old women are much more attractive than girls their age.",18.881,2018-05-02,5.9,442
13466,October Sky,"Drama,Family",en,"Based on the true story of Homer Hickam, a coal miner's son who was inspired by the first Sputnik launch to take up rocketry against his father's wishes, and eventually became a NASA scientist.",9.757,1999-02-19,7.6,939
166271,Haunter,"Horror,Mystery,Thriller",en,A teenager is stuck in a time loop that is not quite the same each time. She must uncover the truth but her actions have consequences for herself and others.,9.764,2013-10-17,6.0,460
24684,An Education,"Drama,Romance",en,"Despite her sheltered upbringing, Jenny is a teen with a bright future; she's smart, pretty, and has aspirations of attending Oxford University. When David, a charming but much older suitor, motors into her life in a shiny automobile, Jenny gets a taste of adult life that she won't soon forget.",9.343,2009-10-29,6.9,1092
459151,The Boss Baby: Family Business,"Animation,Comedy,Adventure,Family",en,The Templeton brothers — Tim and his Boss Baby little bro Ted — have become adults and drifted away from each other. But a new boss baby with a cutting-edge approach and a can-do attitude is about to bring them together again … and inspire a new family business.,462.726,2021-07-01,7.5,2000
26691,Neuilly Yo Mama!,Comedy,fr,Samy moves from the underdeveloped crime-ridden French suburb to the riches of Neuilly.,6.274,2009-08-12,6.0,831
639933,The Northman,"Action,Adventure,Fantasy",en,"Prince Amleth is on the verge of becoming a man when his father is brutally murdered by his uncle, who kidnaps the boy's mother. Two decades later, Amleth is now a Viking who's on a mission to save his mother, kill his uncle and avenge his father.",949.779,2022-04-07,7.2,1948
11676,Nothing to Lose,"Action,Adventure,Comedy",en,"Advertising executive Nick Beame learns that his wife is sleeping with his employer. In a state of despair, he encounters a bumbling thief whose attempted carjacking goes awry when Nick takes him on an involuntary joyride. Soon the betrayed businessman and the incompetent crook strike up a partnership and develop a robbery-revenge scheme. But it turns out that some other criminals in the area don't appreciate the competition.",12.592,1997-07-18,6.4,471
44040,Devil,"Horror,Mystery,Thriller",en,"A group of people are trapped in an elevator high above Philadelphia, and one of them is the devil.",25.31,2010-01-13,6.0,2417
10155,U Turn,Thriller,en,"When Bobby's car breaks down in the desert while on the run from some of the bookies who have already taken two of his fingers, he becomes trapped in the nearby small town where the people are stranger than anyone he's encountered. After becoming involved with a young married woman, her husband hires Bobby to kill her. Later, she hires Bobby to kill the husband.",10.357,1997-10-03,6.6,555
14125,Captivity,"Crime,Horror,Thriller",en,"The sought-after images of top model Jennifer adorn magazine covers and billboards worldwide. When alone at a charity event, she is abducted and incarcerated in a cell with another prisoner. When their captor subjects the two to torture, they commit to escaping the chamber of horrors before they're killed.",8.109,2007-03-09,4.9,349
440918,Teen Spirit,"Music,Drama",en,"A shy teenager living on the Isle of Wight dreams of pop stardom. With the help of an unlikely mentor, she enters a singing competition that will test her integrity, talent, and ambition.",10.321,2019-04-12,6.2,261
11772,The Haunting,Horror,en,"Dr. Markway, doing research to prove the existence of ghosts, investigates Hill House, a large, eerie mansion with a lurid history of violent death and insanity.",9.077,1963-08-21,7.2,463
12634,The Big Bounce,"Comedy,Crime",en,"A small-time con artist and a Hawaiian real estate developer's mischievous, enterprising mistress team up for a potential $200,000 score.",8.53,2004-01-30,4.9,200
1268,Mr. Bean's Holiday,"Family,Comedy",en,"Mr. Bean wins a trip to Cannes where he unwittingly separates a young boy from his father and must help the two reunite. On the way he discovers France, bicycling and true love, among other things.",23.829,2007-03-22,6.3,2366
473,Pi,"Mystery,Drama,Thriller",en,"A mathematical genius discovers a link between numbers and reality, and thus believes he can predict the future.",13.935,1998-07-10,7.1,1777
37931,MacGruber,"Action,Adventure,Comedy",en,"Ex-special operative MacGruber is called back into action to take down his archenemy, Dieter Von Cunth, who's in possession of a nuclear warhead and bent on destroying Washington, DC.",8.765,2010-05-21,5.5,452
382614,The Book of Henry,"Drama,Crime,Thriller",en,"Susan, a single mother of two, works as a waitress in a small town. Her son, Henry, is an 11-year-old genius who not only manages the family finances but acts as emotional support for his mother and younger brother. When Henry discovers that the girl next door has a terrible secret, he implores Susan to take matters into her own hands.",13.31,2017-06-16,7.5,1150
2085,Romeo Must Die,"Action,Crime,Thriller",en,"Two warring gang families (one African-American, the other Chinese) maneuver for bragging rights to the Oakland, California, docks. Hang Sing and Trish O'Day uncover a trail of deceit that leaves most of the warring factions dead … or worse!",21.263,2000-03-22,6.2,942
198184,Chappie,"Crime,Action,Science Fiction",en,"Every child comes into the world full of promise, and none more so than Chappie: he is gifted, special, a prodigy. Like any child, Chappie will come under the influence of his surroundings—some good, some bad—and he will rely on his heart and soul to find his way in the world and become his own man. But there's one thing that makes Chappie different from any one else: he is a robot.",108.515,2015-03-04,6.8,6918
892153,Tom and Jerry Cowboy Up!,"Animation,Comedy,Family,Western",en,"This time, the rivals team up to help a cowgirl and her brother save their homestead from a greedy land-grabber, and they’re going to need some help! Jerry’s three precocious nephews are all ready for action, and Tom is rounding up a posse of prairie dogs. But can a ragtag band of varmints defeat a deceitful desperado determined to deceive a damsel in distress? No matter what happens with Tom and Jerry in the saddle, it’ll be a rootin’ tootin’ good time!",249.664,2022-01-24,6.9,364
274626,Animal,"Thriller,Horror",en,"When plans for a weekend vacation hit a dead end, a group of close-knit friends find themselves stranded in unfamiliar territory, pursued by a menacing predator. Holed up in an isolated cabin, tensions mount as long-buried secrets are revealed. As the body count rises, the group must put their differences aside and fight for survival.",6.016,2014-06-17,4.9,205
18615,Fur: An Imaginary Portrait of Diane Arbus,"Drama,History",en,"In 1958 New York Diane Arbus is a housewife and mother who works as an assistant to her husband, a photographer employed by her wealthy parents. Respectable though her life is, she cannot help but feel uncomfortable in her privileged world. One night, a new neighbor catches Diane's eye, and the enigmatic man inspires her to set forth on the path to discovering her own artistry.",10.37,2006-08-30,6.2,235
16337,The Texas Chainsaw Massacre 2,"Comedy,Horror",en,"Chainsaw-wielding maniac Leatherface is up to his cannibalistic ways once again, along with the rest of his twisted clan, including the equally disturbed Chop-Top. This time, the masked killer has set his sights on pretty disc jockey Vanita ""Stretch"" Brock, who teams up with Texas lawman Lefty Enright to battle the psychopath and his family deep within their lair, a macabre abandoned amusement park.",29.468,1986-08-22,5.6,626
11235,Local Hero,"Comedy,Drama",en,An American oil company sends a man to Scotland to buy up an entire village where they want to build a refinery. But things don't go as expected.,7.335,1983-02-17,6.7,251
6058,The Patriot,"Action,Thriller",en,"A deadly virus threatens to wipe out an entire Rocky Mountain town, leaving the town doctor to find some way to escape the soldiers who enforce the town's quarantine and devise an antidote. Matters take a more deadly turn after the physician is captured by a dangerously unstable band of militia extremists.",10.012,1998-07-10,5.7,297
319888,Eddie the Eagle,"Comedy,Drama,History,Adventure",en,"The feel-good story of Michael 'Eddie' Edwards, an unlikely but courageous British ski-jumper who never stopped believing in himself—even as an entire nation was counting him out. With the help of a rebellious and charismatic coach, Eddie takes on the establishment and wins the hearts of sports fans around the world by making an improbable and historic showing at the 1988 Calgary Winter Olympics.",12.428,2016-02-25,7.2,1826
9488,Spy Kids 2: The Island of Lost Dreams,"Action,Adventure,Family,Comedy",en,"Exploring the further adventures of Carmen and Juni Cortez, who have now joined the family spy business as Level 2 OSS agents. Their new mission is to save the world from a mad scientist living on a volcanic island populated by an imaginative menagerie of creatures. On this bizarre island, none of the Cortez's gadgets work and they must rely on their wits--and each other--to survive and save the day.",61.279,2002-08-07,5.6,1812
513223,Perdida,"Drama,Mystery,Crime",es,"A policewoman whose childhood friend disappeared in Patagonia years ago starts a new search to find answers, and soon finds her own life in danger.",18.778,2018-04-19,6.3,225
20334,The Shop Around the Corner,"Comedy,Drama,Romance",en,"Two employees at a gift shop can barely stand one another, without realising that they are falling in love through the post as each other's anonymous pen pal.",15.611,1940-01-12,8.0,420
10227,PlayTime,Comedy,fr,"Clumsy Monsieur Hulot finds himself perplexed by the intimidating complexity of a gadget-filled Paris. He attempts to meet with a business contact but soon becomes lost. His roundabout journey parallels that of an American tourist, and as they weave through the inventive urban environment, they intermittently meet, developing an interest in one another. They eventually get together at a chaotic restaurant, along with several other quirky characters.",9.564,1967-12-16,7.8,407
369972,First Man,"History,Drama",en,"A look at the life of the astronaut, Neil Armstrong, and the legendary space mission that led him to become the first man to walk on the Moon on July 20, 1969.",29.697,2018-10-10,7.0,4515
58857,13 Assassins,"Adventure,Drama,Action",ja,A bravado period action film set at the end of Japan's feudal era in which a group of unemployed samurai are enlisted to bring down a sadistic lord and prevent him from ascending to the throne and plunging the country into a war-torn future.,44.532,2010-09-09,7.3,864
423087,6 Below: Miracle on the Mountain,"Thriller,Drama",en,An adrenaline seeking snowboarder gets lost in a massive winter storm in the back country of the High Sierras where he is pushed to the limits of human endurance and forced to battle his own personal demons as he fights for survival....,19.363,2017-10-12,5.8,315
15969,The Return of Jafar,"Family,Adventure,Animation,Romance",en,"The evil Jafar escapes from the magic lamp as an all-powerful genie, ready to plot his revenge against Aladdin. From battling elusive villains atop winged horses, to dodging flames inside an exploding lava pit, it's up to Aladdin - with Princess Jasmine and the outrageously funny Genie by his side - to save the kingdom once and for all.",34.828,1994-05-20,6.1,2626
17894,The Beautician and the Beast,"Comedy,Romance",en,The story follows the misadventures of a New York City beautician who is mistakenly hired as the school teacher for the children of the president of a small Eastern European country.,16.788,1997-02-07,6.7,294
11287,A League of Their Own,"Comedy,Drama",en,"As America's stock of athletic young men is depleted during World War II, a professional all-female baseball league springs up in the Midwest, funded by publicity-hungry candy maker Walter Harvey. Competitive sisters Dottie Hinson and Kit Keller spar with each other, scout Ernie Capadino and grumpy has-been coach Jimmy Dugan on their way to fame.",13.551,1992-07-01,7.2,1098
256924,Danny Collins,"Music,Comedy,Drama",en,An ageing hard-living 1970s rock star decides to change his life when he discovers a 40-year-old undelivered letter written to him by John Lennon.,14.365,2015-03-19,6.8,432
387,Das Boot,"Drama,History,War",de,"A German submarine hunts allied ships during the Second World War, but it soon becomes the hunted. The crew tries to survive below the surface, while stretching both the boat and themselves to their limits.",17.151,1981-09-17,8.1,1697
38537,Nati stanchi,Comedy,it,,5.671,2002-03-01,6.8,211
599975,Countdown,"Horror,Thriller",en,"A young nurse downloads an app that tells her she only has three days to live. With time ticking away and a mysterious figure haunting her, she must find a way to save her life before time runs out.",43.411,2019-10-24,6.4,1619
6466,Freddy vs. Jason,Horror,en,"In an attempt to free himself from a state of forgotten limbo, evil dream-demon Freddy Krueger devises a plan to manipulate un-dead mass murderer Jason Voorhees  into slicing-and-dicing his way through the teenage population of Springwood.  But when the master of dreams loses control of his monster, a brutal fight to the death is the only way out.",63.891,2003-08-15,6.0,2024
9040,Serpico,"Crime,History",en,"Frank Serpico is an idealistic New York City cop who refuses to take bribes, unlike the rest of the force. His actions get Frank shunned by the other officers, and often placed in dangerous situations by his partners. When his superiors ignore Frank's accusations of corruption, he decides to go public with the allegations. Although this causes the Knapp Commission to investigate his claims, Frank has also placed a target on himself.",13.017,1973-12-05,7.6,1510
